 			recordClassName	targetType	name	displayName	shortDisplayName	description	geneOrTranscript	displayOrder	scope	scope	scope
SnpChipRecordClasses.SnpChipRecordClass.record_overview	http://edamontology.org/topic_0219	Curation and Annotation	SnpChipRecordClasses.SnpChipRecordClass	attribute	record_overview						record-internal		
SnpChipRecordClasses.SnpChipRecordClass.context_start	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	SnpChipRecordClasses.SnpChipRecordClass	attribute	context_start							record-internal	
SnpChipRecordClasses.SnpChipRecordClass.context_end	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	SnpChipRecordClasses.SnpChipRecordClass	attribute	context_end							record-internal	
SnpChipRecordClasses.SnpChipRecordClass.lc_project_id	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	SnpChipRecordClasses.SnpChipRecordClass	attribute	lc_project_id							record-internal	
SnpChipRecordClasses.SnpChipRecordClass.na_sequence_id	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	SnpChipRecordClasses.SnpChipRecordClass	attribute	na_sequence_id							record-internal	download
OrfRecordClasses.OrfRecordClass.organism_text	http://edamontology.org/topic_0637	Taxonomy	OrfRecordClasses.OrfRecordClass	attribute	organism_text								
OrfRecordClasses.OrfRecordClass.formatted_organism	http://edamontology.org/topic_0637	Taxonomy	OrfRecordClasses.OrfRecordClass	attribute	formatted_organism						results		download
OrfRecordClasses.OrfRecordClass.sequence	http://edamontology.org/data_2976	Protein Sequence	OrfRecordClasses.OrfRecordClass	attribute	sequence							record	download
OrfRecordClasses.OrfRecordClass.sequence_length	http://edamontology.org/data_2976	Protein Sequence	OrfRecordClasses.OrfRecordClass	attribute	sequence_length							record	
OrfRecordClasses.OrfRecordClass.attribution	http://edamontology.org/topic_3068	Literature and Reference	OrfRecordClasses.OrfRecordClass	attribute	attribution							record-internal	download
PathwayRecordClasses.PathwayRecordClass.CompoundsMetabolicPathways	http://edamontology.org/topic_0753	Metabolic Pathways	PathwayRecordClasses.PathwayRecordClass	table	CompoundsMetabolicPathways							record	download
PathwayRecordClasses.PathwayRecordClass.PathwayReactionsXrefs	http://edamontology.org/topic_0753	Metabolic Pathways	PathwayRecordClasses.PathwayRecordClass	table	PathwayReactionsXrefs							record	
PathwayRecordClasses.PathwayRecordClass.PathwayGraphs	http://edamontology.org/topic_0753	Metabolic Pathways	PathwayRecordClasses.PathwayRecordClass	table	PathwayGraphs							record-internal	
PathwayRecordClasses.PathwayRecordClass.PathwayNodes	http://edamontology.org/topic_0753	Metabolic Pathways	PathwayRecordClasses.PathwayRecordClass	table	PathwayNodes							record-internal	
PathwayRecordClasses.PathwayRecordClass.PathwayEdges	http://edamontology.org/topic_0753	Metabolic Pathways	PathwayRecordClasses.PathwayRecordClass	table	PathwayEdges							record-internal	
PathwayRecordClasses.PathwayRecordClass.ECNumberOrganismMap	http://edamontology.org/topic_0753	Metabolic Pathways	PathwayRecordClasses.PathwayRecordClass	table	ECNumberOrganismMap								
##PathwayRecordClasses.PathwayRecordClass.CompoundLabel	http://edamontology.org/topic_0753	Metabolic Pathways	PathwayRecordClasses.PathwayRecordClass	table	CompoundLabel						results	record	download
PathwayRecordClasses.PathwayRecordClass.source_id	http://edamontology.org/topic_0753	Metabolic Pathways	PathwayRecordClasses.PathwayRecordClass	attribute	source_id							record-internal	
PathwayRecordClasses.PathwayRecordClass.record_overview	http://edamontology.org/topic_0219	Curation and Annotation	PathwayRecordClasses.PathwayRecordClass	attribute	record_overview						record-internal		
PathwayRecordClasses.PathwayRecordClass.project_id	http://edamontology.org/topic_0753	Metabolic Pathways	PathwayRecordClasses.PathwayRecordClass	attribute	project_id							record-internal	download
PathwayRecordClasses.PathwayRecordClass.source	http://edamontology.org/topic_0753	Metabolic Pathways	PathwayRecordClasses.PathwayRecordClass	attribute	source						results	record-internal	download
PathwayRecordClasses.PathwayRecordClass.primary_key	http://edamontology.org/topic_0753	Metabolic Pathways	PathwayRecordClasses.PathwayRecordClass	attribute	primary_key							record-internal	download
PathwayRecordClasses.PathwayRecordClass.name	http://edamontology.org/topic_0753	Metabolic Pathways	PathwayRecordClasses.PathwayRecordClass	attribute	name						results	record-internal	download
PathwayRecordClasses.PathwayRecordClass.total_enzyme_count	http://edamontology.org/topic_0753	Metabolic Pathways	PathwayRecordClasses.PathwayRecordClass	attribute	total_enzyme_count						results	record-internal	download
PathwayRecordClasses.PathwayRecordClass.total_compound_count	http://edamontology.org/topic_0753	Metabolic Pathways	PathwayRecordClasses.PathwayRecordClass	attribute	total_compound_count						results	record-internal	download
PathwayRecordClasses.PathwayRecordClass.url	http://edamontology.org/topic_0753	Metabolic Pathways	PathwayRecordClasses.PathwayRecordClass	attribute	url							record-internal	
##PathwayRecordClasses.PathwayRecordClass.external_url	http://edamontology.org/topic_0753	Metabolic Pathways	PathwayRecordClasses.PathwayRecordClass	attribute	external_url							record	
PathwayRecordClasses.PathwayRecordClass.drawing	http://edamontology.org/topic_0753	Metabolic Pathways	PathwayRecordClasses.PathwayRecordClass	attribute	drawing							record	
PathwayRecordClasses.PathwayRecordClass.external_db_name	http://edamontology.org/topic_0753	Metabolic Pathways	PathwayRecordClasses.PathwayRecordClass	attribute	external_db_name							record-internal	
PathwayRecordClasses.PathwayRecordClass.external_db_version	http://edamontology.org/topic_0753	Metabolic Pathways	PathwayRecordClasses.PathwayRecordClass	attribute	external_db_version							record-internal	download
SnpRecordClasses.SnpRecordClass.HTSStrains	http://edamontology.org/topic_2885	DNA Polymorphism	SnpRecordClasses.SnpRecordClass	table	HTSStrains					3		record	
SnpRecordClasses.SnpRecordClass.AlleleCount	http://edamontology.org/topic_2885	DNA Polymorphism	SnpRecordClasses.SnpRecordClass	table	AlleleCount					1		record	
SnpRecordClasses.SnpRecordClass.CountrySummary	http://edamontology.org/topic_2885	DNA Polymorphism	SnpRecordClasses.SnpRecordClass	table	CountrySummary					2		record	download
SnpRecordClasses.SnpRecordClass.primary_key	http://edamontology.org/topic_3345	Data identity and mapping	SnpRecordClasses.SnpRecordClass	attribute	primary_key						results		
SnpRecordClasses.SnpRecordClass.record_overview	http://edamontology.org/topic_0219	Curation and Annotation	SnpRecordClasses.SnpRecordClass	attribute	record_overview						record-internal		
SnpRecordClasses.SnpRecordClass.organism	http://edamontology.org/topic_0637	Taxonomy	SnpRecordClasses.SnpRecordClass	attribute	organism								
SnpRecordClasses.SnpRecordClass.snp_overview	GenomicSequencePropertiesCategory	GenomicSequencePropertiesCategory	SnpRecordClasses.SnpRecordClass	attribute	snp_overview								
SnpRecordClasses.SnpRecordClass.gene_context	http://edamontology.org/topic_0160	Sequence sites, features and motifs	SnpRecordClasses.SnpRecordClass	attribute	gene_context								
SnpRecordClasses.SnpRecordClass.seq_source_id	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	SnpRecordClasses.SnpRecordClass	attribute	seq_source_id						record-internal		download
SnpRecordClasses.SnpRecordClass.location_text	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	SnpRecordClasses.SnpRecordClass	attribute	location_text								download
SnpRecordClasses.SnpRecordClass.snp_location	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	SnpRecordClasses.SnpRecordClass	attribute	snp_location						results	record-internal	download
SnpRecordClasses.SnpRecordClass.chromosome_order_num	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	SnpRecordClasses.SnpRecordClass	attribute	chromosome_order_num								download
SnpRecordClasses.SnpRecordClass.location	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	SnpRecordClasses.SnpRecordClass	attribute	location								
SnpRecordClasses.SnpRecordClass.reference_strain	http://edamontology.org/topic_2885	DNA Polymorphism	SnpRecordClasses.SnpRecordClass	attribute	reference_strain								
SnpRecordClasses.SnpRecordClass.reference_na	http://edamontology.org/topic_2885	DNA Polymorphism	SnpRecordClasses.SnpRecordClass	attribute	reference_na								
SnpRecordClasses.SnpRecordClass.reference_aa	http://edamontology.org/topic_2886	DNA Polymorphism	SnpRecordClasses.SnpRecordClass	attribute	reference_aa								
SnpRecordClasses.SnpRecordClass.ref_aa_with_position	http://edamontology.org/topic_2887	DNA Polymorphism	SnpRecordClasses.SnpRecordClass	attribute	ref_aa_with_position							record-internal	download
SnpRecordClasses.SnpRecordClass.lflank	http://edamontology.org/topic_2885	DNA Polymorphism	SnpRecordClasses.SnpRecordClass	attribute	lflank						results	record-internal	download
SnpRecordClasses.SnpRecordClass.allele	http://edamontology.org/topic_2885	DNA Polymorphism	SnpRecordClasses.SnpRecordClass	attribute	allele						results	record-internal	download
SnpRecordClasses.SnpRecordClass.rflank	http://edamontology.org/topic_2885	DNA Polymorphism	SnpRecordClasses.SnpRecordClass	attribute	rflank						results	record-internal	download
SnpRecordClasses.SnpRecordClass.snp_context	http://edamontology.org/topic_2885	DNA Polymorphism	SnpRecordClasses.SnpRecordClass	attribute	snp_context						results	record-internal	download
SnpRecordClasses.SnpRecordClass.sampleId	http://edamontology.org/topic_2885	DNA Polymorphism	SnpRecordClasses.SnpRecordClass	attribute	sampleId						results	record-internal	download
SnpRecordClasses.SnpRecordClass.snp_context_gene_strand	http://edamontology.org/topic_2885	DNA Polymorphism	SnpRecordClasses.SnpRecordClass	attribute	snp_context_gene_strand						results	record-internal	download
SnpRecordClasses.SnpRecordClass.gene_source_id	http://edamontology.org/topic_2885	DNA Polymorphism	SnpRecordClasses.SnpRecordClass	attribute	gene_source_id						download	record-internal	
SnpRecordClasses.SnpRecordClass.linkedGeneId	http://edamontology.org/topic_2885	DNA Polymorphism	SnpRecordClasses.SnpRecordClass	attribute	linkedGeneId						results	record-internal	
SnpRecordClasses.SnpRecordClass.gene_strand	http://edamontology.org/topic_2885	DNA Polymorphism	SnpRecordClasses.SnpRecordClass	attribute	gene_strand						results	record-internal	download
SnpRecordClasses.SnpRecordClass.is_coding	http://edamontology.org/topic_2885	DNA Polymorphism	SnpRecordClasses.SnpRecordClass	attribute	is_coding						results	record-internal	download
SnpRecordClasses.SnpRecordClass.position_in_CDS	http://edamontology.org/topic_2885	DNA Polymorphism	SnpRecordClasses.SnpRecordClass	attribute	position_in_CDS						results	record-internal	download
SnpRecordClasses.SnpRecordClass.position_in_protein	http://edamontology.org/topic_2885	DNA Polymorphism	SnpRecordClasses.SnpRecordClass	attribute	position_in_protein						results	record-internal	download
SnpRecordClasses.SnpRecordClass.has_nonsynonymous_allele	http://edamontology.org/topic_2885	DNA Polymorphism	SnpRecordClasses.SnpRecordClass	attribute	has_nonsynonymous_allele						results	record-internal	download
SnpRecordClasses.SnpRecordClass.lflank_gene_strand	http://edamontology.org/topic_2885	DNA Polymorphism	SnpRecordClasses.SnpRecordClass	attribute	lflank_gene_strand						results	record-internal	download
SnpRecordClasses.SnpRecordClass.allele_gene_strand	http://edamontology.org/topic_2885	DNA Polymorphism	SnpRecordClasses.SnpRecordClass	attribute	allele_gene_strand						results	record-internal	download
SnpRecordClasses.SnpRecordClass.rflank_gene_strand	http://edamontology.org/topic_2885	DNA Polymorphism	SnpRecordClasses.SnpRecordClass	attribute	rflank_gene_strand						results	record-internal	download
SnpRecordClasses.SnpRecordClass.major_allele_frequency	http://edamontology.org/topic_2885	DNA Polymorphism	SnpRecordClasses.SnpRecordClass	attribute	major_allele_frequency						results	record-internal	download
SnpRecordClasses.SnpRecordClass.minor_allele_frequency	http://edamontology.org/topic_2885	DNA Polymorphism	SnpRecordClasses.SnpRecordClass	attribute	minor_allele_frequency						results	record-internal	download
SnpRecordClasses.SnpRecordClass.major_allele_and_freq	http://edamontology.org/topic_2885	DNA Polymorphism	SnpRecordClasses.SnpRecordClass	attribute	major_allele_and_freq							record-internal	download
SnpRecordClasses.SnpRecordClass.minor_allele_and_freq	http://edamontology.org/topic_2885	DNA Polymorphism	SnpRecordClasses.SnpRecordClass	attribute	minor_allele_and_freq							record-internal	download
SnpRecordClasses.SnpRecordClass.distinct_strain_count	http://edamontology.org/topic_2885	DNA Polymorphism	SnpRecordClasses.SnpRecordClass	attribute	distinct_strain_count						results	record-internal	download
SnpRecordClasses.SnpRecordClass.major_allele	http://edamontology.org/topic_2885	DNA Polymorphism	SnpRecordClasses.SnpRecordClass	attribute	major_allele						results	record-internal	download
SnpRecordClasses.SnpRecordClass.minor_allele	http://edamontology.org/topic_2885	DNA Polymorphism	SnpRecordClasses.SnpRecordClass	attribute	minor_allele						results	record-internal	download
SnpRecordClasses.SnpRecordClass.major_product	http://edamontology.org/topic_2885	DNA Polymorphism	SnpRecordClasses.SnpRecordClass	attribute	major_product						results	record-internal	download
SnpRecordClasses.SnpRecordClass.minor_product	http://edamontology.org/topic_2885	DNA Polymorphism	SnpRecordClasses.SnpRecordClass	attribute	minor_product						results	record-internal	download
SnpRecordClasses.SnpRecordClass.organism_text	http://edamontology.org/topic_0637	Taxonomy	SnpRecordClasses.SnpRecordClass	attribute	organism_text							record-internal	
